family,genus,species,taxonomic.rank,taxon,habitat,feeding.mode,tl,body.shape,fin.shape,AR,offspring.size,spawning.type,age.maturity,fecundity,length.infinity,growth.coefficient,length.max,age.max
Cyclopteridae,Eumicrotremus,,G,Eumicrotremus,demersal,generalist,3.31,short and/or deep,rounded,0.99,2.13,guarder,1.0,1318,54,0.17,12,4.3
Cyclopteridae,Eumicrotremus,,G,Eumicrotremus,demersal,generalist,3.31,short and/or deep,rounded,0.99,2.13,guarder,1.0,1318,54,0.17,12,4.3
Cyclopteridae,Lethotremus,muticus,S,Lethotremus muticus,demersal,benthivorous,3.50,short and/or deep,rounded,0.74,2.20,guarder,1.0,225000,54,0.17,12,9.3
Cyclopteridae,Lethotremus,muticus,S,Lethotremus muticus,demersal,benthivorous,3.50,short and/or deep,rounded,0.74,2.20,guarder,3.5,225000,54,0.17,12,9.3
Cyclopteridae,Lethotremus,muticus,S,Lethotremus muticus,demersal,benthivorous,3.50,short and/or deep,rounded,0.74,2.20,guarder,3.5,225000,54,0.17,12,9.3
Cyclopteridae,Lethotremus,muticus,S,Lethotremus muticus,demersal,benthivorous,3.50,short and/or deep,rounded,0.74,2.20,guarder,3.5,225000,54,0.17,12,9.3
Cyclopteridae,Lethotremus,muticus,S,Lethotremus muticus,demersal,benthivorous,3.50,short and/or deep,rounded,0.74,2.20,guarder,3.5,225000,54,0.17,12,9.3
Cyclopteridae,Lethotremus,,G,Lethotremus,demersal,,3.50,short and/or deep,rounded,1.47,2.20,guarder,3.5,225000,54,0.17,7,9.3
Cyclopteridae,,,F,Cyclopteridae,demersal,,3.89,short and/or deep,rounded,1.16,2.20,guarder,3.5,225000,54,0.17,32,9.3
Cyclopteridae,,,F,Cyclopteridae,demersal,,3.89,short and/or deep,rounded,1.16,2.20,guarder,3.5,225000,54,0.17,32,9.3
Cyclopteridae,,,F,Cyclopteridae,demersal,,3.89,short and/or deep,rounded,1.16,2.20,guarder,3.5,225000,54,0.17,32,9.3
Cyclopteridae,,,F,Cyclopteridae,demersal,,3.89,short and/or deep,rounded,1.16,2.20,guarder,3.5,225000,53,0.25,32,9.3
Cyclopteridae,,,F,Cyclopteridae,demersal,benthivorous,3.89,short and/or deep,rounded,1.16,2.20,guarder,3.5,225000,53,0.25,32,9.3
Cynoglossidae,Symphurus,arawak,S,Symphurus arawak,reef-associated,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,5,5.0
Cynoglossidae,Symphurus,atricaudus,S,Symphurus atricaudus,demersal,benthivorous,3.39,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,21,5.0
Cynoglossidae,Symphurus,civitatium,S,Symphurus civitatium,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,17,5.0
Cynoglossidae,Symphurus,civitatium,S,Symphurus civitatium,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,17,5.0
Cynoglossidae,Symphurus,diomedeanus,S,Symphurus diomedeanus,reef-associated,benthivorous,3.29,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,22,5.0
Cynoglossidae,Symphurus,diomedeanus,S,Symphurus diomedeanus,reef-associated,benthivorous,3.29,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,22,5.0
Cynoglossidae,Symphurus,diomedeanus,S,Symphurus diomedeanus,reef-associated,benthivorous,3.29,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,22,5.0
Cynoglossidae,Symphurus,marginatus,S,Symphurus marginatus,bathydemersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,15,5.0
Cynoglossidae,Symphurus,minor,S,Symphurus minor,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,9,5.0
Cynoglossidae,Symphurus,nigrescens,S,Symphurus nigrescens,demersal,benthivorous,3.50,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,12,5.0
Cynoglossidae,Symphurus,parvus,S,Symphurus parvus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,9,5.0
Cynoglossidae,Symphurus,pelicanus,S,Symphurus pelicanus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,9,5.0
Cynoglossidae,Symphurus,piger,S,Symphurus piger,bathydemersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,15,5.0
Cynoglossidae,Symphurus,plagiusa,S,Symphurus plagiusa,demersal,benthivorous,3.20,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,plagiusa,S,Symphurus plagiusa,demersal,benthivorous,3.20,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,plagiusa,S,Symphurus plagiusa,demersal,benthivorous,3.20,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,plagiusa,S,Symphurus plagiusa,demersal,benthivorous,3.20,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,pusillus,S,Symphurus pusillus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,8,5.0
Cynoglossidae,Symphurus,pusillus,S,Symphurus pusillus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,8,5.0
Cynoglossidae,Symphurus,urospilus,S,Symphurus urospilus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,17,5.0
Cynoglossidae,Symphurus,urospilus,S,Symphurus urospilus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,17,5.0
Cynoglossidae,Symphurus,,G,Symphurus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,21,5.0
Cynoglossidae,Symphurus,,G,Symphurus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,,G,Symphurus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,17,0.38,21,5.0
Cynoglossidae,Symphurus,,G,Symphurus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cynoglossidae,Symphurus,,G,Symphurus,demersal,benthivorous,3.54,flat,pointed,0.56,0.80,non-guarder,2.0,66042,19,0.30,21,5.0
Cyprinodontidae,Cyprinodon,variegatus,S,Cyprinodon variegatus,benthopelagic,benthivorous,2.78,short and/or deep,truncate,1.46,2.00,non-guarder,,1140,30,0.28,5,3.2
Dactylopteridae,Dactylopterus,volitans,S,Dactylopterus volitans,reef-associated,generalist,3.65,fusiform,truncate,1.47,0.80,non-guarder,,532,23,1.50,50,
Dactylopteridae,Dactylopterus,volitans,S,Dactylopterus volitans,reef-associated,generalist,3.65,fusiform,truncate,1.47,0.80,non-guarder,,532,23,1.50,50,
Dactylopteridae,Dactylopterus,volitans,S,Dactylopterus volitans,reef-associated,generalist,3.65,fusiform,truncate,1.47,0.80,non-guarder,,532,23,1.50,50,
Dactyloscopidae,Dactyloscopus,crossotus,S,Dactyloscopus crossotus,demersal,generalist,4.01,fusiform,truncate,0.57,0.80,bearer,,532,,,6,
Dactyloscopidae,Gillellus,,G,Gillellus,demersal,generalist,3.99,fusiform,truncate,1.03,0.80,bearer,,532,,,5,
Dalatiidae,Dalatias,licha,S,Dalatias licha,bathydemersal,piscivorous,4.23,elongated,heterocercal,0.74,300.00,bearer,6.8,15,146,0.17,182,36.0
Dalatiidae,Dalatias,licha,S,Dalatias licha,bathydemersal,piscivorous,4.23,elongated,heterocercal,0.74,300.00,bearer,6.8,15,146,0.17,182,36.0
Dalatiidae,Dalatias,licha,S,Dalatias licha,bathydemersal,piscivorous,4.23,elongated,heterocercal,0.74,300.00,bearer,6.8,15,146,0.17,182,36.0
Dasyatidae,Dasyatis,centroura,S,Dasyatis centroura,demersal,generalist,3.81,flat,pointed,,355.00,bearer,4.6,4,127,0.28,200,16.0
Dasyatidae,Dasyatis,centroura,S,Dasyatis centroura,demersal,generalist,3.81,flat,pointed,,355.00,bearer,4.6,4,125,0.19,200,16.0
Dasyatidae,Dasyatis,centroura,S,Dasyatis centroura,demersal,generalist,3.81,flat,pointed,,355.00,bearer,4.6,4,127,0.28,200,16.0
Dasyatidae,Dasyatis,centroura,S,Dasyatis centroura,demersal,generalist,3.81,flat,pointed,,355.00,bearer,4.6,4,125,0.19,200,16.0
Dasyatidae,Dasyatis,centroura,S,Dasyatis centroura,demersal,generalist,3.81,flat,pointed,,355.00,bearer,4.6,4,122,0.09,144,16.0
Dasyatidae,Dasyatis,pastinaca,S,Dasyatis pastinaca,demersal,benthivorous,4.05,flat,pointed,,80.00,bearer,3.7,6,122,0.09,75,16.0
Dasyatidae,Dasyatis,pastinaca,S,Dasyatis pastinaca,demersal,benthivorous,4.05,flat,pointed,,80.00,bearer,3.7,6,122,0.09,75,16.0
Dasyatidae,Dasyatis,pastinaca,S,Dasyatis pastinaca,demersal,benthivorous,4.05,flat,pointed,,80.00,bearer,3.7,6,122,0.09,75,16.0
Dasyatidae,Dasyatis,say,S,Dasyatis say,demersal,generalist,3.41,flat,pointed,,160.00,bearer,4.6,2,127,0.28,100,16.0
Dasyatidae,Dasyatis,say,S,Dasyatis say,demersal,generalist,3.41,flat,pointed,,160.00,bearer,4.6,2,125,0.19,100,16.0
Dasyatidae,Dasyatis,say,S,Dasyatis say,demersal,generalist,3.41,flat,pointed,,160.00,bearer,4.6,2,127,0.28,100,16.0
Dasyatidae,Dasyatis,say,S,Dasyatis say,demersal,generalist,3.41,flat,pointed,,160.00,bearer,4.6,4,125,0.19,100,16.0
Dasyatidae,Dasyatis,,G,Dasyatis,demersal,generalist,3.41,flat,pointed,,173.75,bearer,4.6,4,127,0.28,151,16.0
Dasyatidae,Hypanus,americanus,S,Hypanus americanus,reef-associated,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,127,0.28,107,28.0
Dasyatidae,Hypanus,americanus,S,Hypanus americanus,reef-associated,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,125,0.19,99,28.0
Dasyatidae,Hypanus,americanus,S,Hypanus americanus,reef-associated,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,127,0.28,99,28.0
Dasyatidae,Hypanus,americanus,S,Hypanus americanus,reef-associated,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,125,0.19,99,28.0
Dasyatidae,Hypanus,sabinus,S,Hypanus sabinus,demersal,benthivorous,3.45,flat,pointed,,100.00,bearer,4.5,2,127,0.28,61,16.0
Dasyatidae,Hypanus,sabinus,S,Hypanus sabinus,demersal,benthivorous,3.45,flat,pointed,,100.00,bearer,4.5,2,125,0.28,61,16.0
Dasyatidae,Hypanus,sabinus,S,Hypanus sabinus,demersal,benthivorous,3.45,flat,pointed,,100.00,bearer,4.5,2,127,0.28,61,16.0
Dasyatidae,Hypanus,sabinus,S,Hypanus sabinus,demersal,benthivorous,3.45,flat,pointed,,100.00,bearer,4.5,2,127,0.28,61,16.0
Dasyatidae,Hypanus,say,S,Hypanus say,demersal,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,127,0.28,107,28.0
Dasyatidae,Hypanus,say,S,Hypanus say,demersal,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,125,0.19,99,28.0
Dasyatidae,Hypanus,say,S,Hypanus say,demersal,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,127,0.28,99,28.0
Dasyatidae,Hypanus,say,S,Hypanus say,demersal,benthivorous,3.45,flat,pointed,,180.00,bearer,4.5,4,125,0.19,99,28.0
Dasyatidae,Hypanus ,americanus,S,Hypanus  americanus,reef-associated,generalist,3.51,flat,pointed,,235.00,bearer,5.5,4,127,0.28,200,16.0
Dasyatidae,Hypanus ,americanus,S,Hypanus  americanus,reef-associated,generalist,3.51,flat,pointed,,235.00,bearer,5.5,4,125,0.19,200,16.0
Dasyatidae,Hypanus ,americanus,S,Hypanus  americanus,reef-associated,generalist,3.51,flat,pointed,,235.00,bearer,5.5,4,127,0.28,200,16.0
Dasyatidae,Hypanus ,americanus,S,Hypanus  americanus,reef-associated,generalist,3.51,flat,pointed,,235.00,bearer,5.5,4,125,0.19,200,16.0
Dasyatidae,,,F,Dasyatidae,demersal,benthivorous,3.45,flat,pointed,,182.00,bearer,4.6,4,125,0.19,107,22.0
Derichthyidae,Derichthys,serpentinus,S,Derichthys serpentinus,bathypelagic,planktivorous,3.10,eel-like,pointed,,2.30,non-guarder,,,,,21,
Derichthyidae,Nessorhamphus,ingolfianus,S,Nessorhamphus ingolfianus,bathypelagic,benthivorous,3.50,eel-like,pointed,,2.30,non-guarder,,,,,29,
Diodontidae,Chilomycterus,antennatus,S,Chilomycterus antennatus,reef-associated,benthivorous,3.77,short and/or deep,rounded,1.25,,non-guarder,,,,,38,
Diodontidae,Chilomycterus,antillarum,S,Chilomycterus antillarum,reef-associated,benthivorous,3.77,short and/or deep,rounded,0.96,,non-guarder,,,,,30,
Diodontidae,Chilomycterus,reticulatus,S,Chilomycterus reticulatus,reef-associated,benthivorous,3.45,short and/or deep,rounded,1.89,,non-guarder,,,,,70,
Diodontidae,Chilomycterus,reticulatus,S,Chilomycterus reticulatus,reef-associated,benthivorous,3.45,short and/or deep,rounded,1.89,,non-guarder,,,,,70,
Diodontidae,Chilomycterus,reticulatus,S,Chilomycterus reticulatus,reef-associated,benthivorous,3.45,short and/or deep,rounded,1.89,,non-guarder,,,,,70,
Diodontidae,Chilomycterus,reticulatus,S,Chilomycterus reticulatus,reef-associated,benthivorous,3.45,short and/or deep,rounded,1.89,,non-guarder,,,,,70,
Diodontidae,Chilomycterus,schoepfii,S,Chilomycterus schoepfii,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.13,,non-guarder,,,,,28,
Diodontidae,Chilomycterus,schoepfii,S,Chilomycterus schoepfii,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.13,,non-guarder,,,,,28,
Diodontidae,Chilomycterus,schoepfii,S,Chilomycterus schoepfii,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.13,,non-guarder,,,,,28,
Diodontidae,Chilomycterus,schoepfii,S,Chilomycterus schoepfii,reef-associated,benthivorous,3.50,short and/or deep,rounded,1.13,,non-guarder,,,,,28,
Diodontidae,Chilomycterus,,G,Chilomycterus,reef-associated,benthivorous,3.77,short and/or deep,rounded,1.25,,non-guarder,,,,,70,
Diodontidae,Diodon,holocanthus,S,Diodon holocanthus,reef-associated,benthivorous,3.85,short and/or deep,rounded,0.79,,non-guarder,,,,,50,
Diodontidae,Diodon,holocanthus,S,Diodon holocanthus,reef-associated,benthivorous,3.85,short and/or deep,rounded,0.79,,non-guarder,,,,,50,
Diodontidae,Diodon,hystrix,S,Diodon hystrix,reef-associated,benthivorous,3.67,short and/or deep,rounded,1.53,,non-guarder,,,,,91,
Diodontidae,Diodon,hystrix,S,Diodon hystrix,reef-associated,benthivorous,3.67,short and/or deep,rounded,1.53,,non-guarder,,,,,91,
Dussumieriidae,Etrumeus,teres,S,Etrumeus teres,pelagic,generalist,3.56,fusiform,forked,1.48,1.39,non-guarder,2.1,,32,0.41,22,3.0
Dussumieriidae,Etrumeus,teres,S,Etrumeus teres,pelagic,generalist,3.56,fusiform,forked,1.48,1.39,non-guarder,2.1,,32,0.41,22,3.0
Dussumieriidae,Etrumeus,teres,S,Etrumeus teres,pelagic,generalist,3.56,fusiform,forked,1.48,1.39,non-guarder,2.1,,32,0.41,22,3.0
Dussumieriidae,Etrumeus,teres,S,Etrumeus teres,pelagic,generalist,3.56,fusiform,forked,1.48,1.39,non-guarder,2.1,,32,0.41,22,3.0
Echeneidae,Echeneis,naucrates,S,Echeneis naucrates,reef-associated,planktivorous,3.68,elongated,rounded,1.54,1.21,non-guarder,4.0,19050,,,110,
Echeneidae,Echeneis,naucrates,S,Echeneis naucrates,reef-associated,planktivorous,3.68,elongated,rounded,1.54,1.21,non-guarder,4.0,19050,,,110,
Echeneidae,Echeneis,naucrates,S,Echeneis naucrates,reef-associated,planktivorous,3.68,elongated,rounded,1.54,1.21,non-guarder,4.0,19050,,,110,
Echeneidae,Echeneis,naucrates,S,Echeneis naucrates,reef-associated,planktivorous,3.68,elongated,rounded,1.54,1.21,non-guarder,4.0,19050,,,110,
Echeneidae,Echeneis,neucratoides,S,Echeneis neucratoides,reef-associated,planktivorous,3.68,elongated,rounded,0.28,1.21,non-guarder,4.0,19050,,,75,
Echeneidae,Echeneis,neucratoides,S,Echeneis neucratoides,reef-associated,planktivorous,3.68,elongated,rounded,0.28,1.21,non-guarder,4.0,19050,,,75,
Echeneidae,Echeneis,,G,Echeneis,reef-associated,planktivorous,3.68,elongated,rounded,0.91,1.21,non-guarder,4.0,19050,,,92,
Echeneidae,Phtheirichthys,lineatus,S,Phtheirichthys lineatus,pelagic,generalist,3.59,elongated,rounded,0.75,1.21,non-guarder,4.0,19050,,,76,
Echeneidae,Remora,australis,S,Remora australis,pelagic,generalist,3.49,elongated,rounded,0.70,1.21,non-guarder,4.0,19050,,,76,
Echeneidae,Remora,remora,S,Remora remora,reef-associated,generalist,3.49,elongated,rounded,1.32,1.21,non-guarder,4.0,19050,,,79,
Echeneidae,Remora,remora,S,Remora remora,reef-associated,generalist,3.49,elongated,rounded,1.32,1.21,non-guarder,4.0,19050,,,79,
Echeneidae,Remora,remora,S,Remora remora,reef-associated,generalist,3.49,elongated,rounded,1.32,1.21,non-guarder,4.0,19050,,,79,
Echeneidae,Remora,remora,S,Remora remora,reef-associated,generalist,3.49,elongated,rounded,1.32,1.21,non-guarder,4.0,19050,,,79,
Eleotridae,Dormitator,maculatus,S,Dormitator maculatus,demersal,herbivorous,2.24,fusiform,rounded,0.84,0.29,guarder,2.0,51486,41,0.57,30,4.0
Eleotridae,Erotelis,smaragdus,S,Erotelis smaragdus,demersal,generalist,3.37,elongated,rounded,0.76,0.29,guarder,2.0,51486,25,0.29,20,4.0
Elopidae,Elops,saurus,S,Elops saurus,reef-associated,generalist,3.49,fusiform,forked,0.90,,non-guarder,2.0,,55,0.26,42,
Elopidae,Elops,saurus,S,Elops saurus,reef-associated,generalist,3.49,fusiform,forked,0.90,,non-guarder,2.0,,55,0.26,42,
Elopidae,,,F,Elopidae,pelagic,generalist,3.73,fusiform,forked,2.11,,non-guarder,2.0,,55,0.26,66,
Elopidae,,,F,Elopidae,pelagic,generalist,3.73,fusiform,forked,2.11,,non-guarder,2.0,,55,0.26,66,
Embiotocidae,Amphistichus,argenteus,S,Amphistichus argenteus,demersal,benthivorous,3.45,compressiform,forked,1.35,0.25,bearer,2.0,20,48,0.16,43,9.0
Embiotocidae,Amphistichus,rhodoterus,S,Amphistichus rhodoterus,demersal,benthivorous,3.37,compressiform,forked,1.38,0.25,bearer,3.0,20,48,0.16,41,9.0
Embiotocidae,Cymatogaster,aggregata,S,Cymatogaster aggregata,demersal,benthivorous,2.99,compressiform,forked,1.25,0.25,bearer,1.0,20,31,0.19,20,9.0
Embiotocidae,Cymatogaster,aggregata,S,Cymatogaster aggregata,demersal,benthivorous,2.99,compressiform,forked,1.25,0.25,bearer,1.0,20,31,0.19,20,9.0
Embiotocidae,Cymatogaster,aggregata,S,Cymatogaster aggregata,demersal,benthivorous,2.99,compressiform,forked,1.25,0.25,bearer,1.0,20,31,0.19,20,9.0
Embiotocidae,Cymatogaster,aggregata,S,Cymatogaster aggregata,demersal,benthivorous,2.99,compressiform,forked,1.25,0.25,bearer,1.0,20,31,0.19,20,9.0
Embiotocidae,Embiotoca,lateralis,S,Embiotoca lateralis,demersal,benthivorous,3.33,compressiform,forked,1.43,0.25,bearer,3.0,20,31,0.19,38,10.0
Embiotocidae,Hyperprosopon,anale,S,Hyperprosopon anale,demersal,benthivorous,3.50,compressiform,forked,1.92,0.25,bearer,2.0,20,13,0.60,20,3.0
Embiotocidae,Phanerodon,atripes,S,Phanerodon atripes,demersal,benthivorous,3.31,compressiform,forked,0.68,0.25,bearer,2.0,20,31,0.19,29,8.0
Embiotocidae,Phanerodon,furcatus,S,Phanerodon furcatus,demersal,benthivorous,3.31,compressiform,forked,2.12,0.25,bearer,2.0,20,31,0.19,32,8.0
Embiotocidae,Rhacochilus,toxotes,S,Rhacochilus toxotes,demersal,benthivorous,3.38,compressiform,forked,1.04,0.25,bearer,2.5,20,31,0.19,47,10.0
Embiotocidae,Rhacochilus,vacca,S,Rhacochilus vacca,demersal,benthivorous,3.38,compressiform,forked,2.10,0.25,bearer,2.5,20,31,0.19,44,10.0
Embiotocidae,Zalembius,rosaceus,S,Zalembius rosaceus,demersal,benthivorous,3.31,compressiform,forked,1.60,0.25,bearer,2.1,20,31,0.19,20,3.0
Embiotocidae,Zalembius,rosaceus,S,Zalembius rosaceus,demersal,benthivorous,3.31,compressiform,forked,1.60,0.25,bearer,2.1,20,31,0.19,20,3.0
Embiotocidae,,,F,Embiotocidae,demersal,benthivorous,3.31,compressiform,forked,1.60,0.25,bearer,2.1,20,31,0.19,27,3.0
Engraulidae,Anchoa,cubana,S,Anchoa cubana,pelagic,planktivorous,3.33,fusiform,forked,1.80,0.76,non-guarder,1.1,21006,11,0.60,10,3.0
Engraulidae,Anchoa,hepsetus,S,Anchoa hepsetus,pelagic,planktivorous,3.34,fusiform,forked,2.88,0.76,non-guarder,1.1,21006,11,0.60,15,3.0
Engraulidae,Anchoa,hepsetus,S,Anchoa hepsetus,pelagic,planktivorous,3.34,fusiform,forked,2.88,0.76,non-guarder,1.1,21006,12,0.36,15,3.0
Engraulidae,Anchoa,hepsetus,S,Anchoa hepsetus,pelagic,planktivorous,3.34,fusiform,forked,2.88,0.76,non-guarder,1.1,21006,11,0.60,15,3.0
Engraulidae,Anchoa,hepsetus,S,Anchoa hepsetus,pelagic,planktivorous,3.34,fusiform,forked,2.88,0.76,non-guarder,1.1,21006,12,0.36,15,3.0
Engraulidae,Anchoa,lamprotaenia,S,Anchoa lamprotaenia,pelagic,planktivorous,3.40,fusiform,forked,2.02,0.76,non-guarder,1.1,21006,11,0.60,12,3.0
Engraulidae,Anchoa,lyolepis,S,Anchoa lyolepis,reef-associated,planktivorous,3.40,fusiform,forked,1.04,0.76,non-guarder,1.1,21006,11,0.60,12,3.0
Engraulidae,Anchoa,lyolepis,S,Anchoa lyolepis,reef-associated,planktivorous,3.40,fusiform,forked,1.04,0.76,non-guarder,1.1,21006,12,0.36,12,3.0
Engraulidae,Anchoa,lyolepis,S,Anchoa lyolepis,reef-associated,planktivorous,3.40,fusiform,forked,1.04,0.76,non-guarder,1.1,21006,11,0.60,12,3.0
Engraulidae,Anchoa,lyolepis,S,Anchoa lyolepis,reef-associated,planktivorous,3.40,fusiform,forked,1.04,0.76,non-guarder,1.1,21006,12,0.36,12,3.0
Engraulidae,Anchoa,mitchilli,S,Anchoa mitchilli,pelagic,planktivorous,3.46,fusiform,forked,3.39,0.76,non-guarder,1.1,21006,11,0.60,11,3.0
Engraulidae,Anchoa,mitchilli,S,Anchoa mitchilli,pelagic,planktivorous,3.46,fusiform,forked,3.39,0.76,non-guarder,1.1,21006,12,0.36,11,3.0
Engraulidae,Anchoa,mitchilli,S,Anchoa mitchilli,pelagic,planktivorous,3.46,fusiform,forked,3.39,0.76,non-guarder,1.1,21006,11,0.60,11,3.0
Engraulidae,Anchoa,mitchilli,S,Anchoa mitchilli,pelagic,planktivorous,3.46,fusiform,forked,3.39,0.76,non-guarder,1.1,21006,12,0.36,11,3.0
Engraulidae,Anchoa,,G,Anchoa,pelagic,planktivorous,3.33,fusiform,forked,2.04,0.76,non-guarder,1.1,226500,11,0.60,11,3.0
Engraulidae,Anchoa,,G,Anchoa,pelagic,planktivorous,3.33,fusiform,forked,2.04,0.76,non-guarder,1.1,226500,12,0.36,11,3.0
Engraulidae,Anchoa,,G,Anchoa,pelagic,planktivorous,3.33,fusiform,forked,2.04,0.76,non-guarder,1.1,226500,11,0.60,11,3.0
Engraulidae,Anchoviella,perfasciata,S,Anchoviella perfasciata,pelagic,planktivorous,3.25,fusiform,forked,2.31,1.50,non-guarder,1.1,21006,11,0.60,11,4.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,174000,23,0.46,21,3.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,226500,23,0.46,21,4.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,174000,21,0.60,21,5.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,174000,25,0.32,21,5.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,226500,23,0.46,19,4.0
Engraulidae,Engraulis,encrasicolus,S,Engraulis encrasicolus,pelagic,planktivorous,3.11,fusiform,forked,1.19,1.50,non-guarder,1.0,142800,18,0.50,19,3.7
Engraulidae,Engraulis,eurystole,S,Engraulis eurystole,pelagic,planktivorous,3.14,fusiform,forked,1.81,1.50,non-guarder,1.1,21006,19,0.63,16,6.0
Engraulidae,Engraulis,eurystole,S,Engraulis eurystole,pelagic,planktivorous,3.14,fusiform,forked,1.81,1.50,non-guarder,1.1,226500,19,0.63,16,6.0
Engraulidae,Engraulis,eurystole,S,Engraulis eurystole,pelagic,planktivorous,3.14,fusiform,forked,1.81,1.50,non-guarder,1.1,21006,19,0.63,16,6.0
